Data	Pyra2_E100_F-20
Recipe	GS_CALIBRATION_V2
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-3710.79
Y-Coord	-35558.68
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
403	  -26685.1	  -18419.5	   67.0325	   67.0325	   67.0325
404	  -26715.4	  -18449.8	   45.0712	   45.0712	   45.0712
405	  -26748.3	  -18482.6	   30.4907	   30.4907	   30.4907
406	  -26749.7	    -18484	   30.8031	   30.8031	   30.8031
407	  -26723.2	  -18457.6	   45.6142	   45.6142	   45.6142
408	  -26683.9	  -18418.2	   64.1725	   64.1725	   64.1725
409	  -26651.5	  -18385.8	   70.5428	   70.5428	   70.5428
410	  -26682.9	  -18417.2	   56.9215	   56.9215	   56.9215
411	  -26759.9	  -18494.3	   33.6232	   33.6232	   33.6232
412	    -26785	  -18519.4	   19.2293	   19.2293	   19.2293
413	  -26742.6	    -18477	   20.1896	   20.1896	   20.1896
