Data	Ramp3_E100_F-20
Recipe	GS_CALIBRATION_V2
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-3706.96
Y-Coord	-35622.47
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
228	  -8921.06	  -442.474	   17785.4	   17785.4	   17785.4
229	  -8961.18	  -482.594	   17781.8	   17781.8	   17781.8
230	  -8986.03	  -507.438	   17773.8	   17773.8	   17773.8
231	  -8993.48	  -514.897	   17771.9	   17771.9	   17771.9
232	  -8963.95	   -485.36	     17773	     17773	     17773
233	  -8924.99	  -446.402	   17762.5	   17762.5	   17762.5
234	   -9016.6	  -538.013	   17738.9	   17738.9	   17738.9
235	  -9120.36	  -641.771	   17725.4	   17725.4	   17725.4
236	  -9035.04	   -556.45	   17738.3	   17738.3	   17738.3
237	  -8908.71	  -430.121	   17755.8	   17755.8	   17755.8
238	   -8963.5	  -484.909	   17748.5	   17748.5	   17748.5
239	  -9091.17	  -612.586	     17724	     17724	     17724
240	  -9100.89	  -622.308	   17712.3	   17712.3	   17712.3
241	  -9017.45	  -538.867	   17718.3	   17718.3	   17718.3
242	  -8984.01	  -505.421	   17719.6	   17719.6	   17719.6
243	  -9062.47	  -583.879	   17706.6	   17706.6	   17706.6
244	  -9143.96	  -665.368	   17699.1	   17699.1	   17699.1
245	  -9069.08	   -590.49	   17711.9	   17711.9	   17711.9
246	  -8963.74	  -485.156	   17727.9	   17727.9	   17727.9
247	  -9018.72	  -540.135	   17723.3	   17723.3	   17723.3
248	  -9105.61	  -627.027	   17703.5	   17703.5	   17703.5
249	  -9109.66	  -631.077	   17691.8	   17691.8	   17691.8
250	  -9090.49	  -611.898	   17697.8	   17697.8	   17697.8
251	  -9044.38	  -565.796	     17710	     17710	     17710
252	  -9022.15	  -543.566	   17712.3	   17712.3	   17712.3
253	  -9097.67	  -619.078	     17705	     17705	     17705
254	  -9124.39	  -645.805	   17702.7	   17702.7	   17702.7
255	  -9048.59	  -569.999	   17707.4	   17707.4	   17707.4
256	  -9021.64	  -543.056	   17700.6	   17700.6	   17700.6
257	  -9101.49	    -622.9	   17673.4	   17673.4	   17673.4
258	  -9204.85	  -726.264	   17646.9	   17646.9	   17646.9
259	  -9205.58	  -726.992	   17648.6	   17648.6	   17648.6
260	     -9084	   -605.41	   17673.2	   17673.2	   17673.2
261	  -9015.95	  -537.362	   17687.8	   17687.8	   17687.8
262	  -9123.36	  -644.769	   17678.1	   17678.1	   17678.1
263	  -9204.55	  -725.964	   17664.6	   17664.6	   17664.6
264	  -9119.01	  -640.423	     17663	     17663	     17663
265	  -9066.08	  -587.494	   17658.5	   17658.5	   17658.5
266	  -9165.39	  -686.807	   17639.5	   17639.5	   17639.5
267	  -9250.85	  -772.259	   17625.2	   17625.2	   17625.2
268	  -9197.42	  -718.838	   17636.8	   17636.8	   17636.8
269	  -9093.98	  -615.392	   17662.2	   17662.2	   17662.2
270	  -9076.04	  -597.457	     17672	     17672	     17672
271	  -9150.25	  -671.661	   17656.6	   17656.6	   17656.6
272	  -9207.38	  -728.798	   17632.4	   17632.4	   17632.4
273	  -9201.38	  -722.794	   17615.6	   17615.6	   17615.6
274	  -9192.81	  -714.228	   17605.4	   17605.4	   17605.4
275	  -9209.56	  -730.974	   17594.6	   17594.6	   17594.6
276	   -9240.9	  -762.313	   17584.3	   17584.3	   17584.3
277	  -9263.12	   -784.53	   17583.3	   17583.3	   17583.3
278	  -9235.51	  -756.923	   17593.5	   17593.5	   17593.5
279	  -9164.86	  -686.272	   17598.8	   17598.8	   17598.8
280	  -9182.53	  -703.941	   17579.9	   17579.9	   17579.9
281	  -9311.24	  -832.654	   17543.3	   17543.3	   17543.3
282	  -9380.76	  -902.171	   17518.4	   17518.4	   17518.4
283	  -9307.58	  -828.993	   17518.1	   17518.1	   17518.1
284	  -9234.85	  -756.265	   17522.7	   17522.7	   17522.7
285	  -9307.83	  -829.247	     17514	     17514	     17514
286	  -9386.84	  -908.258	   17503.5	   17503.5	   17503.5
287	  -9340.79	  -862.203	   17506.8	   17506.8	   17506.8
288	  -9260.81	  -782.227	   17512.4	   17512.4	   17512.4
289	  -9287.94	  -809.354	     17499	     17499	     17499
290	  -9402.94	   -924.35	   17471.6	   17471.6	   17471.6
291	  -9440.37	  -961.783	   17455.8	   17455.8	   17455.8
292	  -9371.21	  -892.626	   17460.7	   17460.7	   17460.7
293	  -9320.29	  -841.707	   17466.7	   17466.7	   17466.7
294	  -9363.14	  -884.555	   17455.3	   17455.3	   17455.3
295	   -9440.2	  -961.616	   17432.9	   17432.9	   17432.9
296	   -9453.5	  -974.918	   17416.9	   17416.9	   17416.9
297	  -9425.11	   -946.52	   17410.3	   17410.3	   17410.3
298	  -9412.72	  -934.132	     17400	     17400	     17400
299	  -9457.33	  -978.744	   17379.1	   17379.1	   17379.1
300	  -9539.26	  -1060.67	   17360.4	   17360.4	   17360.4
301	  -9535.49	  -1056.91	   17359.4	   17359.4	   17359.4
302	  -9437.11	   -958.52	   17366.1	   17366.1	   17366.1
303	  -9424.13	   -945.54	   17352.6	   17352.6	   17352.6
304	  -9555.35	  -1076.77	   17313.2	   17313.2	   17313.2
305	  -9656.95	  -1178.36	   17276.7	   17276.7	   17276.7
306	  -9627.83	  -1149.24	   17267.9	   17267.9	   17267.9
307	  -9536.33	  -1057.74	   17274.8	   17274.8	   17274.8
308	  -9537.18	  -1058.59	   17270.2	   17270.2	   17270.2
309	  -9651.73	  -1173.14	     17252	     17252	     17252
310	  -9680.93	  -1202.35	   17239.8	   17239.8	   17239.8
311	  -9582.46	  -1103.87	   17234.4	   17234.4	   17234.4
312	  -9582.19	   -1103.6	   17213.6	   17213.6	   17213.6
313	  -9727.29	   -1248.7	   17173.5	   17173.5	   17173.5
314	  -9798.67	  -1320.08	   17140.3	   17140.3	   17140.3
315	  -9750.64	  -1272.05	   17132.2	   17132.2	   17132.2
316	  -9709.34	  -1230.75	   17136.6	   17136.6	   17136.6
317	  -9708.49	   -1229.9	   17130.3	   17130.3	   17130.3
318	  -9765.35	  -1286.76	   17107.3	   17107.3	   17107.3
319	  -9832.74	  -1354.15	   17080.3	   17080.3	   17080.3
320	  -9828.65	  -1350.06	   17059.4	   17059.4	   17059.4
321	  -9801.35	  -1322.76	   17037.1	   17037.1	   17037.1
322	  -9858.63	  -1380.05	   17002.3	   17002.3	   17002.3
323	  -9958.88	  -1480.29	   16963.2	   16963.2	   16963.2
324	  -9994.24	  -1515.65	     16940	     16940	     16940
325	  -9955.47	  -1476.88	   16936.4	   16936.4	   16936.4
326	  -9898.13	  -1419.54	   16928.9	   16928.9	   16928.9
327	  -9934.88	   -1456.3	   16893.6	   16893.6	   16893.6
328	  -10096.7	   -1618.1	   16837.6	   16837.6	   16837.6
329	  -10172.4	  -1693.78	   16789.1	   16789.1	   16789.1
330	  -10100.6	  -1621.98	     16755	     16755	     16755
331	  -10124.8	  -1646.18	   16715.9	   16715.9	   16715.9
332	  -10262.5	  -1783.89	   16665.2	   16665.2	   16665.2
333	  -10335.2	  -1856.63	   16621.5	   16621.5	   16621.5
334	    -10303	  -1824.42	   16592.8	   16592.8	   16592.8
335	  -10275.2	  -1796.56	   16557.9	   16557.9	   16557.9
336	  -10365.7	  -1887.16	   16495.6	   16495.6	   16495.6
