Data	Pyra2_E80_F-20
Recipe	GS_CALIBRATION_POLYTEC
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-37878.45
Y-Coord	-9959.40
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
363	  -26802.5	  -19966.6	  -18492.1	  -18492.1	  -18492.1
364	  -26885.9	    -20050	  -18736.6	  -18736.6	  -18736.6
365	  -26896.2	  -20060.3	    -18821	    -18821	    -18821
366	  -26906.2	  -20070.3	  -18844.9	  -18844.9	  -18844.9
367	  -26908.1	  -20072.2	  -18849.4	  -18849.4	  -18849.4
368	  -26908.8	  -20072.9	  -18847.4	  -18847.4	  -18847.4
369	  -26903.2	  -20067.3	  -18843.1	  -18843.1	  -18843.1
370	  -26903.7	  -20067.8	  -18837.8	  -18837.8	  -18837.8
371	  -26904.2	  -20068.3	    -18831	    -18831	    -18831
372	    -26897	  -20061.1	    -18822	    -18822	    -18822
373	  -26882.9	    -20047	  -18812.4	  -18812.4	  -18812.4
374	  -26875.8	  -20039.9	  -18805.7	  -18805.7	  -18805.7
375	  -26879.8	  -20043.9	  -18804.1	  -18804.1	  -18804.1
376	  -26890.3	  -20054.3	  -18807.3	  -18807.3	  -18807.3
377	  -26902.9	    -20067	  -18812.7	  -18812.7	  -18812.7
378	  -26910.4	  -20074.5	    -18818	    -18818	    -18818
379	  -26918.1	  -20082.2	  -18822.2	  -18822.2	  -18822.2
380	  -26925.9	    -20090	  -18824.8	  -18824.8	  -18824.8
381	  -26928.7	  -20092.8	  -18825.6	  -18825.6	  -18825.6
382	  -26929.8	  -20093.9	  -18824.9	  -18824.9	  -18824.9
383	  -26931.9	    -20096	  -18823.2	  -18823.2	  -18823.2
384	  -26933.9	  -20097.9	  -18821.1	  -18821.1	  -18821.1
385	  -26931.3	  -20095.4	  -18819.6	  -18819.6	  -18819.6
386	  -26931.9	    -20096	  -18820.5	  -18820.5	  -18820.5
387	  -26943.4	  -20107.5	  -18824.9	  -18824.9	  -18824.9
388	    -26957	  -20121.1	  -18831.3	  -18831.3	  -18831.3
389	  -26969.8	  -20133.9	  -18836.7	  -18836.7	  -18836.7
390	  -26976.5	  -20140.6	  -18838.9	  -18838.9	  -18838.9
391	  -26971.3	  -20135.4	  -18838.5	  -18838.5	  -18838.5
392	    -26970	  -20134.1	  -18838.7	  -18838.7	  -18838.7
