Data	Ramp3_E80_F-20
Recipe	GS_CALIBRATION_POLYTEC
Site Name	
Points	4466
X-Resolution	0.200000
X-Coord	-37877.17
Y-Coord	-10029.83
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
223	  -8088.71	  -1020.19	  -272.432	  -272.432	  -272.432
224	  -8089.57	  -1021.05	  -274.391	  -274.391	  -274.391
225	  -8092.98	  -1024.46	  -278.512	  -278.512	  -278.512
226	  -8110.87	  -1042.35	  -284.881	  -284.881	  -284.881
227	   -8126.3	  -1057.78	  -290.986	  -290.986	  -290.986
228	   -8127.1	  -1058.58	  -294.635	  -294.635	  -294.635
229	  -8130.71	   -1062.2	  -296.033	  -296.033	  -296.033
230	  -8135.22	   -1066.7	   -296.34	   -296.34	   -296.34
231	  -8137.82	   -1069.3	  -296.239	  -296.239	  -296.239
232	  -8139.36	  -1070.84	  -296.271	  -296.271	  -296.271
233	  -8143.37	  -1074.86	  -297.048	  -297.048	  -297.048
234	  -8149.27	  -1080.75	  -298.768	  -298.768	  -298.768
235	  -8155.69	  -1087.18	  -301.094	  -301.094	  -301.094
236	  -8161.58	  -1093.07	  -303.767	  -303.767	  -303.767
237	  -8165.89	  -1097.37	  -307.286	  -307.286	  -307.286
238	  -8172.57	  -1104.05	  -312.559	  -312.559	  -312.559
239	  -8186.16	  -1117.64	  -319.205	  -319.205	  -319.205
240	  -8204.71	  -1136.19	  -324.737	  -324.737	  -324.737
241	  -8204.71	  -1136.19	  -327.107	  -327.107	  -327.107
242	  -8199.57	  -1131.05	  -327.492	  -327.492	  -327.492
243	  -8207.07	  -1138.55	  -328.536	  -328.536	  -328.536
244	   -8215.9	  -1147.38	  -331.117	  -331.117	  -331.117
245	  -8220.45	  -1151.93	  -334.554	  -334.554	  -334.554
246	   -8229.1	  -1160.58	  -338.141	  -338.141	  -338.141
247	  -8237.09	  -1168.57	  -341.446	  -341.446	  -341.446
248	  -8240.09	  -1171.58	  -344.503	  -344.503	  -344.503
249	  -8246.51	     -1178	  -347.793	  -347.793	  -347.793
250	  -8256.72	   -1188.2	  -351.439	  -351.439	  -351.439
251	  -8261.69	  -1193.18	  -355.247	  -355.247	  -355.247
252	  -8267.15	  -1198.63	  -359.325	  -359.325	  -359.325
253	  -8278.38	  -1209.86	  -363.485	  -363.485	  -363.485
254	  -8287.45	  -1218.93	  -366.773	  -366.773	  -366.773
255	  -8288.41	   -1219.9	   -368.83	   -368.83	   -368.83
256	  -8291.32	   -1222.8	  -370.878	  -370.878	  -370.878
257	  -8297.95	  -1229.43	  -374.477	  -374.477	  -374.477
258	  -8308.35	  -1239.83	  -379.818	  -379.818	  -379.818
259	  -8322.81	  -1254.29	  -385.716	  -385.716	  -385.716
260	  -8326.54	  -1258.02	  -391.414	  -391.414	  -391.414
261	  -8333.25	  -1264.73	  -397.643	  -397.643	  -397.643
262	  -8348.07	  -1279.55	  -405.048	  -405.048	  -405.048
263	  -8361.16	  -1292.64	  -412.777	  -412.777	  -412.777
264	  -8371.22	   -1302.7	  -419.545	  -419.545	  -419.545
265	  -8377.39	  -1308.87	  -424.903	  -424.903	  -424.903
266	  -8386.69	  -1318.17	  -428.608	  -428.608	  -428.608
